Date,Open,High,Low,Close,Adj Close,Volume
3/21/2022,2860.103271,2954.556641,2838.250488,2897.976563,2897.976563,15206116098
3/22/2022,2897.77417,3040.382813,2892.544434,2973.131104,2973.131104,16830539230
3/23/2022,2973.14502,3036.752197,2933.306641,3031.067139,3031.067139,16008767658
3/24/2022,3031.060791,3118.387695,3012.32666,3108.062012,3108.062012,18070503166
3/25/2022,3108.448975,3183.958008,3087.490723,3106.671387,3106.671387,17030503831
3/26/2022,3106.405273,3146.825439,3091.825439,3143.178955,3143.178955,8876420740
3/27/2022,3143.795654,3291.577637,3129.997803,3291.577637,3291.577637,13431866834
3/28/2022,3292.32251,3424.019287,3279.0271,3336.634521,3336.634521,20620450770
3/29/2022,3335.02124,3470.186279,3335.02124,3401.987793,3401.987793,19533323636
3/30/2022,3401.526123,3435.286133,3349.237061,3385.157959,3385.157959,15302506131
3/31/2022,3385.289307,3435.128418,3272.93457,3281.642822,3281.642822,17685495686
4/1/2022,3282.576172,3467.555908,3223.891357,3449.552246,3449.552246,20982988937
4/2/2022,3449.788574,3521.284668,3442.000244,3445.059326,3445.059326,23571556215
4/3/2022,3444.810547,3573.960205,3421.259766,3522.833496,3522.833496,15333808649
4/4/2022,3522.36499,3535.148193,3422.000977,3521.241211,3521.241211,18209969743
4/5/2022,3521.239746,3546.706787,3410.547607,3411.79248,3411.79248,16681503199
4/6/2022,3411.672119,3411.672119,3171.205078,3171.691895,3171.691895,25632563639
4/7/2022,3172.197266,3263.474609,3155.581055,3233.274658,3233.274658,16745496605
4/8/2022,3233.272461,3301.607422,3179.142334,3192.073975,3192.073975,17557050669
4/9/2022,3191.976074,3261.963135,3187.469238,3261.91626,3261.91626,9908112156
4/10/2022,3261.291504,3303.003174,3211.866943,3211.866943,3211.866943,10427054790
4/11/2022,3209.576904,3214.461914,2962.756592,2981.052246,2981.052246,21891804831
4/12/2022,2981.420654,3077.452637,2957.872314,3030.376465,3030.376465,20235707410
4/13/2022,3029.87793,3123.575439,3006.481689,3118.344238,3118.344238,16088473629
4/14/2022,3117.821777,3139.928711,2988.435303,3019.909424,3019.909424,15821419931
4/15/2022,3020.134521,3044.287354,3001.123291,3040.916504,3040.916504,11256651536
4/16/2022,3041.123291,3074.886963,3016.421143,3062.310303,3062.310303,8766710365
4/17/2022,3061.881836,3075.775879,2989.043945,2993.40332,2993.40332,10463091281
4/18/2022,2993.483887,3062.520996,2893.912842,3057.606689,3057.606689,18629381299
4/19/2022,3057.570313,3125.084229,3035.535156,3104.106445,3104.106445,14156035096
4/20/2022,3103.935059,3157.885742,3045.28833,3077.74585,3077.74585,15547362265
4/21/2022,3077.829346,3173.451416,2962.4104,2987.480713,2987.480713,20783591093
4/22/2022,2986.938721,3024.854492,2942.358643,2964.835693,2964.835693,16782795477
4/23/2022,2964.802246,2975.322754,2926.740234,2938.114014,2938.114014,9116955609
4/24/2022,2937.347168,2961.88208,2922.128662,2922.732666,2922.732666,9696829579
4/25/2022,2922.990234,3018.415527,2804.50708,3009.393555,3009.393555,22332690614
4/26/2022,3008.946289,3026.415039,2786.253174,2808.29834,2808.29834,19052045399
4/27/2022,2808.645996,2911.877441,2802.273438,2888.929688,2888.929688,17419284041
4/28/2022,2888.849854,2973.13501,2861.821533,2936.940918,2936.940918,18443524633
4/29/2022,2936.776611,2943.445801,2782.435303,2815.601807,2815.601807,18771041399
4/30/2022,2815.533447,2836.827637,2727.40625,2730.186768,2730.186768,13520941867
5/1/2022,2729.994141,2838.704346,2728.078857,2827.756104,2827.756104,15332730152
5/2/2022,2827.614014,2874.145996,2785.522949,2857.4104,2857.4104,18609741545
5/3/2022,2857.152344,2859.193359,2762.118652,2783.476318,2783.476318,13026093219
5/4/2022,2783.131104,2956.686768,2779.273682,2940.644775,2940.644775,18186749944
5/5/2022,2940.226563,2948.960693,2704.91626,2749.213135,2749.213135,22642925048
5/6/2022,2748.931641,2754.837646,2645.335205,2694.979736,2694.979736,21027599270
5/7/2022,2694.991943,2696.652832,2599.523438,2636.093018,2636.093018,13369276367
5/8/2022,2636.121826,2638.830566,2498.430176,2517.459961,2517.459961,20802269935
5/9/2022,2518.508301,2528.258057,2238.062744,2245.43042,2245.43042,36333567678
5/10/2022,2242.650391,2450.760254,2206.756836,2343.510986,2343.510986,38202099639
5/11/2022,2342.75415,2441.079346,2018.855591,2072.108643,2072.108643,45743399154
5/12/2022,2072.504639,2170.458008,1748.303101,1961.701538,1961.701538,42463486402
5/13/2022,1960.122559,2139.713379,1941.975952,2014.418213,2014.418213,24816096567
5/14/2022,2014.28064,2063.429932,1956.572998,2056.273926,2056.273926,15457044616
5/15/2022,2056.183105,2147.194336,2008.16272,2145.706787,2145.706787,14846088335
5/16/2022,2145.836914,2145.836914,1988.811768,2022.725952,2022.725952,21459552191
5/17/2022,2022.882324,2113.059814,2015.971558,2090.40918,2090.40918,18509929297
5/18/2022,2090.459961,2102.32666,1916.656128,1916.656128,1916.656128,17740965589
5/19/2022,1916.149536,2028.388184,1907.020508,2018.336182,2018.336182,18734247914
5/20/2022,2018.000122,2054.795898,1926.676758,1961.315674,1961.315674,15892482289
5/21/2022,1961.017944,1985.395996,1944.265137,1974.518311,1974.518311,8546822406
5/22/2022,1974.670654,2047.191406,1966.038818,2043.170166,2043.170166,10941123403
5/23/2022,2042.344727,2080.333496,1964.386597,1972.181885,1972.181885,16434529708
5/24/2022,1972.390869,1991.535522,1920.68811,1978.982788,1978.982788,13057109007
5/25/2022,1978.677002,2014.369507,1943.938599,1944.827881,1944.827881,13364545730
5/26/2022,1945.033325,1962.171143,1759.199585,1803.91333,1803.91333,23458681818
5/27/2022,1802.543823,1814.656494,1721.264771,1724.922852,1724.922852,25470760032
5/28/2022,1724.635986,1757.941772,1724.635986,1757.941772,1757.941772,23214777872
5/29/2022,1792.184448,1818.776611,1765.937378,1812.031006,1812.031006,10642556101
5/30/2022,1811.885986,2005.210815,1804.456055,1996.441284,1996.441284,19580808705
5/31/2022,1996.408081,2005.490967,1932.352051,1942.328003,1942.328003,18363115560
6/1/2022,1942.050659,1965.166626,1776.053223,1823.569336,1823.569336,21037797760
6/2/2022,1822.412109,1845.313965,1789.664185,1834.150513,1834.150513,17065041354
6/3/2022,1834.13501,1840.058838,1746.509766,1775.078613,1775.078613,14878001811
6/4/2022,1775.220825,1810.299683,1751.533325,1801.609497,1801.609497,8677951273
6/5/2022,1801.81897,1825.859619,1777.133301,1805.204956,1805.204956,8850385937
6/6/2022,1805.635986,1915.030518,1804.990234,1859.289673,1859.289673,16518471852
6/7/2022,1859.33374,1862.914917,1729.413574,1814.04834,1814.04834,24020076750
6/8/2022,1814.100708,1830.676025,1770.231201,1793.572266,1793.572266,18041476023
6/9/2022,1793.512817,1827.293091,1779.867554,1789.82605,1789.82605,12013083393
6/10/2022,1789.689941,1797.607788,1663.43396,1665.042236,1665.042236,18504740451
6/11/2022,1665.217896,1679.314209,1507.03894,1529.663452,1529.663452,21127089064
6/12/2022,1530.189697,1539.705078,1436.18396,1445.216553,1445.216553,23465074882
6/13/2022,1443.835449,1448.738037,1181.948242,1204.582764,1204.582764,45162788786
6/14/2022,1204.555298,1252.471802,1094.701904,1211.662842,1211.662842,33327826525
6/15/2022,1211.365967,1236.627563,1025.684204,1233.206421,1233.206421,37539999450
6/16/2022,1233.603516,1246.140625,1058.784546,1067.730713,1067.730713,18907671369
6/17/2022,1067.987671,1112.471558,1060.867676,1086.519287,1086.519287,14591486540
6/18/2022,1086.37793,1095.16687,896.109009,993.63678,993.63678,21655406608
6/19/2022,993.400635,1142.34082,943.116333,1127.656494,1127.656494,21795481981
6/20/2022,1127.65625,1159.985352,1066.113159,1127.642456,1127.642456,19739691429
6/21/2022,1127.511841,1185.432495,1112.572632,1124.824585,1124.824585,15632089439
6/22/2022,1125.372925,1126.261719,1049.763306,1051.421875,1051.421875,15010593493
6/23/2022,1051.329346,1146.494263,1050.219604,1143.386719,1143.386719,14657862919
6/24/2022,1143.204712,1238.616943,1134.514038,1226.844727,1226.844727,16981552654
6/25/2022,1226.724731,1246.394287,1184.562012,1243.446899,1243.446899,12481946184
6/26/2022,1242.987549,1272.131226,1199.406372,1199.831665,1199.831665,12096607824
6/27/2022,1199.713135,1234.180786,1179.79248,1193.680664,1193.680664,12492225250
6/28/2022,1193.254028,1229.739014,1141.159668,1144.579224,1144.579224,14023205651
6/29/2022,1144.524414,1152.684814,1092.099121,1098.943848,1098.943848,15386286815
6/30/2022,1099.353149,1103.69043,1009.094849,1067.298828,1067.298828,16350755497
7/1/2022,1068.316772,1100.223877,1040.150757,1059.767334,1059.767334,17499453625
7/2/2022,1060.121216,1073.052612,1033.962158,1066.512817,1066.512817,9935603640
7/3/2022,1066.467407,1083.418945,1044.005615,1073.766968,1073.766968,8557248150
7/4/2022,1073.794312,1152.943848,1048.396362,1151.059082,1151.059082,13670889311
7/5/2022,1150.509766,1165.682739,1086.829956,1134.541016,1134.541016,16195518291
7/6/2022,1134.822266,1193.636719,1116.247559,1186.973999,1186.973999,15373536703
7/7/2022,1186.960938,1246.894897,1165.623169,1237.593384,1237.593384,14230795894
7/8/2022,1237.580322,1262.885742,1200.632202,1222.506226,1222.506226,16315929082
7/9/2022,1222.306885,1228.767944,1209.377563,1216.978271,1216.978271,8821353104
7/10/2022,1216.904419,1216.904419,1157.175537,1168.401611,1168.401611,10984558039
7/11/2022,1168.139038,1169.193848,1095.002808,1097.236572,1097.236572,12064180410
7/12/2022,1097.259155,1097.259155,1038.13562,1038.19165,1038.19165,12583282453
7/13/2022,1038.186646,1113.587158,1019.220337,1113.587158,1113.587158,18302588147
7/14/2022,1113.515747,1202.953369,1077.405762,1191.526245,1191.526245,16688640823
7/15/2022,1191.674805,1275.778198,1182.903198,1233.12915,1233.12915,17411448225
7/16/2022,1232.791626,1377.94458,1195.605957,1352.626465,1352.626465,18364013796
7/17/2022,1353.205078,1378.41748,1329.763306,1338.635742,1338.635742,16079711737
7/18/2022,1338.80603,1578.717896,1338.80603,1578.717896,1578.717896,27440420623
7/19/2022,1578.383911,1607.033081,1501.797485,1542.97522,1542.97522,27753529276
7/20/2022,1542.954346,1612.645752,1500.803223,1520.200684,1520.200684,22942708340
7/21/2022,1520.374512,1595.761963,1472.185425,1576.749512,1576.749512,20009556587
7/22/2022,1576.745361,1641.209229,1523.641724,1537.405151,1537.405151,18926100582
7/23/2022,1536.457397,1591.632568,1495.678101,1549.297485,1549.297485,14998811383
7/24/2022,1549.222534,1654.428711,1548.671143,1599.476685,1599.476685,17217849557
7/25/2022,1599.157227,1605.336914,1445.383423,1445.383423,1445.383423,20585056021
7/26/2022,1445.151123,1445.151123,1362.95166,1441.806763,1441.806763,18238563509
7/27/2022,1443.726807,1636.799438,1423.618896,1636.232666,1636.232666,23007524016
7/28/2022,1636.231934,1774.576416,1604.890991,1725.46814,1725.46814,27231399966
7/29/2022,1725.623901,1759.884033,1662.791138,1727.406982,1727.406982,23249531113
7/30/2022,1727.06189,1738.016846,1678.108032,1695.969482,1695.969482,15576977870
7/31/2022,1695.884766,1745.883179,1672.612793,1681.517334,1681.517334,14200735370
8/1/2022,1681.445557,1700.170898,1613.416016,1635.195801,1635.195801,16191371176
8/2/2022,1634.645874,1672.629761,1567.851074,1632.945435,1632.945435,20426082309
8/3/2022,1633.05127,1678.098267,1595.634521,1618.874512,1618.874512,16786218830
8/4/2022,1618.886719,1658.511597,1585.326538,1608.205811,1608.205811,14467440626
8/5/2022,1607.523926,1732.254639,1606.49707,1732.254639,1732.254639,18546491876
8/6/2022,1732.661133,1744.326416,1691.658081,1691.658081,1691.658081,11757911705
8/7/2022,1691.777954,1724.789185,1672.908447,1699.35083,1699.35083,10252090340
8/8/2022,1699.693481,1806.886475,1697.407959,1775.516113,1775.516113,16841424404
8/9/2022,1776.071289,1786.122559,1675.849854,1703.025024,1703.025024,16368619692
8/10/2022,1702.906494,1869.400635,1665.090454,1851.742676,1851.742676,23512477984
8/11/2022,1851.828369,1927.939209,1851.828369,1881.224121,1881.224121,23826986482
8/12/2022,1880.89917,1957.552979,1860.083496,1957.24646,1957.24646,17168141904
8/13/2022,1957.333984,2013.755737,1948.595215,1981.336548,1981.336548,16038975216
8/14/2022,1981.782471,2022.791504,1919.010132,1936.802002,1936.802002,14062754456
8/15/2022,1936.760498,2007.210327,1881.856812,1904.228149,1904.228149,20349931313
8/16/2022,1902.83313,1910.745361,1862.273438,1878.139404,1878.139404,15637578930
8/17/2022,1877.934326,1951.675659,1823.532227,1832.999634,1832.999634,20308508124
8/18/2022,1833.715576,1876.376953,1826.957764,1847.007813,1847.007813,14999352229
8/19/2022,1847.095337,1847.095337,1611.338867,1612.987305,1612.987305,25906358731
8/20/2022,1612.650635,1652.21875,1534.298828,1577.003784,1577.003784,18334580263
8/21/2022,1576.543579,1640.936523,1569.046509,1619.31897,1619.31897,15849221752
8/22/2022,1619.16687,1622.778809,1535.014771,1622.505859,1622.505859,18557078599
8/23/2022,1622.939331,1666.676514,1569.428589,1662.769897,1662.769897,18322041914
8/24/2022,1662.695435,1686.557739,1610.099243,1657.059204,1657.059204,16780932907
8/25/2022,1657.336548,1718.183228,1656.856079,1696.457031,1696.457031,14818795695
8/26/2022,1696.324585,1698.561035,1498.77124,1507.782837,1507.782837,26713710143
8/27/2022,1508.156982,1517.150024,1454.282959,1491.39502,1491.39502,18120831899
8/28/2022,1491.206787,1505.791992,1430.547363,1430.547363,1430.547363,12823572918
8/29/2022,1430.439453,1556.30957,1427.728394,1553.037354,1553.037354,17965837488
8/30/2022,1553.188965,1600.461182,1480.831787,1523.838867,1523.838867,21835784470
8/31/2022,1524.286499,1612.358887,1524.286499,1553.684937,1553.684937,20591680941
9/1/2022,1553.756348,1593.082764,1520.188354,1586.176758,1586.176758,16434276817
9/2/2022,1586.017944,1643.183228,1551.87793,1577.220459,1577.220459,17708478709
9/3/2022,1577.213745,1579.454346,1541.672119,1556.872681,1556.872681,9516825994
9/4/2022,1556.895874,1578.009277,1543.698853,1577.641602,1577.641602,8884144998
9/5/2022,1577.884033,1621.661377,1559.78186,1617.183228,1617.183228,13060541168
9/6/2022,1617.240234,1680.595337,1561.748535,1561.748535,1561.748535,22946059125
9/7/2022,1560.906738,1651.051147,1500.013672,1629.906372,1629.906372,19560363854
9/8/2022,1629.805176,1655.064087,1603.063843,1635.347656,1635.347656,17621046717
9/9/2022,1635.187744,1735.809814,1632.836548,1719.085449,1719.085449,20242323690
9/10/2022,1718.961304,1784.497803,1710.296997,1776.203735,1776.203735,13130928217
9/11/2022,1775.976074,1782.729858,1730.164795,1761.800049,1761.800049,12464301922
9/12/2022,1762.084839,1778.163452,1698.293457,1713.765259,1713.765259,17688391310
9/13/2022,1713.962524,1745.779053,1564.03186,1580.787964,1580.787964,23066821734
9/14/2022,1574.858154,1642.157227,1564.03186,1634.755005,1634.755005,17897150206
9/15/2022,1635.083008,1648.945679,1466.139404,1471.693481,1471.693481,26946275878
9/16/2022,1471.928345,1480.564209,1415.581299,1432.447754,1432.447754,16764804299
9/17/2022,1432.876465,1473.060425,1415.042358,1469.741699,1469.741699,10798098671
9/18/2022,1469.705444,1469.705444,1331.494751,1335.329102,1335.329102,15762284723
9/19/2022,1335.270752,1388.272217,1287.420898,1377.541382,1377.541382,18712714223
9/20/2022,1377.619019,1381.965698,1319.201416,1324.388184,1324.388184,14722317220
9/21/2022,1324.215576,1384.476929,1229.426758,1252.607788,1252.607788,20643507800
9/22/2022,1251.567383,1336.157837,1240.968262,1327.680176,1327.680176,18461527259
9/23/2022,1327.481201,1353.28833,1270.198364,1328.259521,1328.259521,18771106339
9/24/2022,1328.244629,1346.255249,1312.640259,1317.993286,1317.993286,12098209717
9/25/2022,1317.938477,1333.371338,1275.627686,1294.216797,1294.216797,11802651633
9/26/2022,1294.386108,1335.526367,1282.049316,1335.32019,1335.32019,16034549271
9/27/2022,1335.337036,1396.891479,1308.991455,1330.127686,1330.127686,17870598937
9/28/2022,1329.541382,1351.964478,1267.869263,1337.410889,1337.410889,18994979566
9/29/2022,1337.554443,1348.107666,1293.193359,1335.652344,1335.652344,13796915736
9/30/2022,1335.646484,1368.743408,1320.383179,1327.978638,1327.978638,14250100093
10/1/2022,1328.193726,1332.516479,1306.102539,1311.644409,1311.644409,6227961237
10/2/2022,1311.753418,1316.330078,1275.33606,1276.093506,1276.093506,7578351650
10/3/2022,1276.163452,1326.554443,1271.150879,1323.439209,1323.439209,10153070907
10/4/2022,1323.27832,1364.970947,1320.07666,1362.126587,1362.126587,10139774963
10/5/2022,1361.9729,1362.451782,1320.855103,1352.837158,1352.837158,9774451820
10/6/2022,1352.806641,1380.404907,1349.449951,1351.709473,1351.709473,12033514861
10/7/2022,1351.836426,1359.328125,1321.746094,1332.516968,1332.516968,10061619355
10/8/2022,1332.371338,1335.954834,1307.072998,1315.500488,1315.500488,5804676208
10/9/2022,1315.460205,1327.668823,1309.344604,1322.604248,1322.604248,5486230123
10/10/2022,1322.618652,1335.66272,1291.337646,1291.337646,1291.337646,8794491050
10/11/2022,1291.109619,1296.273926,1272.737671,1279.575684,1279.575684,9274845260
10/12/2022,1279.7323,1303.075195,1277.527466,1294.906372,1294.906372,8355638578
10/13/2022,1294.917358,1297.564209,1209.278198,1288.123901,1288.123901,17499038202
10/14/2022,1288.048706,1339.744751,1285.378296,1297.422119,1297.422119,13113767755
10/15/2022,1297.305908,1300.745972,1268.468506,1274.871704,1274.871704,6798512624
10/16/2022,1275.005493,1312.634521,1275.005493,1306.296631,1306.296631,7491625206
10/17/2022,1306.30957,1335.647827,1297.447266,1331.713623,1331.713623,9401189650
10/18/2022,1331.669922,1339.085938,1291.660645,1310.447021,1310.447021,10416747806
10/19/2022,1310.56311,1312.442383,1283.965332,1285.744263,1285.744263,8350692785
10/20/2022,1285.660278,1307.855103,1275.323975,1283.200928,1283.200928,9009111996
10/21/2022,1283.18811,1305.081299,1260.666748,1299.946411,1299.946411,10412565245
10/22/2022,1299.902344,1317.101074,1295.946899,1314.299194,1314.299194,7175324564
10/23/2022,1314.249512,1367.760742,1302.908813,1363.447021,1363.447021,9909510925
10/24/2022,1363.491821,1368.425537,1327.854004,1344.998535,1344.998535,13092820173
10/25/2022,1344.711304,1509.985474,1336.978882,1461.665405,1461.665405,25367291294
10/26/2022,1461.133179,1584.636719,1460.428711,1566.56665,1566.56665,32705548427
10/27/2022,1566.841431,1574.403442,1510.816772,1514.374878,1514.374878,22813499245
10/28/2022,1514.32312,1568.633911,1493.871094,1555.477905,1555.477905,19974623205
10/29/2022,1555.274658,1652.382202,1549.983643,1619.698486,1619.698486,21618154775
10/30/2022,1619.697876,1637.037842,1579.485229,1590.783325,1590.783325,13930073427
10/31/2022,1590.481323,1630.452881,1555.918945,1572.714478,1572.714478,19306919714
11/1/2022,1572.645386,1606.605713,1568.098511,1579.70459,1579.70459,14507311208
11/2/2022,1579.497925,1613.410645,1507.244751,1519.711792,1519.711792,23254218281
11/3/2022,1519.724854,1556.759644,1517.101685,1531.541748,1531.541748,14248351007
11/4/2022,1531.397583,1661.334717,1529.268433,1645.093384,1645.093384,20806964347
11/5/2022,1645.156494,1660.48645,1625.964233,1627.968018,1627.968018,11006973190
11/6/2022,1627.901123,1634.132446,1572.234741,1572.234741,1572.234741,11632744705
11/7/2022,1572.016968,1604.475342,1550.415527,1568.591309,1568.591309,15279963349
11/8/2022,1568.32959,1574.799805,1259.443115,1332.835571,1332.835571,42048003440
11/9/2022,1333.122437,1335.74353,1083.285645,1100.1698,1100.1698,38864492427
11/10/2022,1100.107178,1341.791138,1093.122559,1299.4646,1299.4646,28581002122
11/11/2022,1298.882446,1302.295288,1211.32959,1287.221069,1287.221069,20920539099
11/12/2022,1287.438354,1288.150879,1242.152222,1255.268311,1255.268311,10964962767
11/13/2022,1255.441284,1271.712524,1208.520996,1221.819214,1221.819214,10717455214
11/14/2022,1221.895508,1284.217651,1178.429077,1241.604248,1241.604248,15028035663
11/15/2022,1241.677734,1283.19873,1238.688232,1251.736206,1251.736206,11798011594
11/16/2022,1251.808838,1264.486328,1192.987793,1215.602539,1215.602539,11939561598
11/17/2022,1215.848633,1224.965698,1189.15271,1200.808594,1200.808594,9723646871
11/18/2022,1200.802124,1226.737427,1200.802124,1212.300293,1212.300293,7979913378
11/19/2022,1212.215454,1227.83728,1200.475586,1218.426758,1218.426758,5978745776
11/20/2022,1218.436279,1224.077759,1137.933228,1142.466675,1142.466675,9651002684
11/21/2022,1142.395752,1142.395752,1084.8573,1108.353027,1108.353027,14080099208
11/22/2022,1107.895996,1136.442627,1081.138184,1135.173462,1135.173462,12040670755
11/23/2022,1135.421509,1184.997314,1130.022827,1183.199585,1183.199585,11242676044
11/24/2022,1183.345093,1211.627441,1180.379761,1203.983154,1203.983154,9706372376
11/25/2022,1203.799438,1203.799438,1174.823364,1198.925903,1198.925903,5483308196
11/26/2022,1198.790527,1227.038086,1198.0979,1205.897949,1205.897949,5074160558
11/27/2022,1205.905273,1220.349487,1195.039063,1195.126953,1195.126953,4486976868
11/28/2022,1194.960327,1198.737671,1156.0625,1170.086182,1170.086182,7275411870
11/29/2022,1169.87439,1222.164185,1163.477539,1216.901245,1216.901245,7639405818
11/30/2022,1216.928711,1302.038696,1215.497925,1295.688599,1295.688599,9836925304
12/1/2022,1295.769531,1295.999878,1267.708496,1276.273926,1276.273926,6857935276
12/2/2022,1276.328613,1294.303345,1269.243164,1294.303345,1294.303345,6213645709
12/3/2022,1294.456543,1299.840332,1241.431885,1243.334839,1243.334839,5672609405
12/4/2022,1243.219238,1281.49231,1242.911743,1280.256592,1280.256592,5174128454
12/5/2022,1279.998901,1302.237549,1252.472412,1259.676758,1259.676758,6120359523
12/6/2022,1259.854248,1271.923218,1247.629883,1271.653809,1271.653809,5089212680
12/7/2022,1271.553101,1272.694092,1224.447998,1232.4375,1232.4375,5752205180
12/8/2022,1232.451782,1286.229736,1226.358521,1281.116333,1281.116333,6227269815
12/9/2022,1281.077271,1290.05542,1260.818726,1264.28479,1264.28479,5706183865
12/10/2022,1264.375488,1279.527954,1262.119873,1266.384155,1266.384155,3282499999
12/11/2022,1266.417847,1281.783203,1260.663696,1263.86853,1263.86853,3362005848
12/12/2022,1263.573486,1275.610352,1243.477783,1274.619019,1274.619019,5151109364
12/13/2022,1274.662476,1341.439331,1258.472412,1320.549194,1320.549194,8812883119
12/14/2022,1320.688599,1346.174438,1305.833374,1309.328735,1309.328735,7830915428
12/15/2022,1309.190796,1311.067139,1262.689331,1266.353882,1266.353882,6032859783
12/16/2022,1266.460571,1278.156982,1162.175659,1168.259399,1168.259399,9297811507
12/17/2022,1168.066772,1189.045044,1165.407837,1188.149536,1188.149536,5077258586
12/18/2022,1188.12854,1194.214478,1176.185791,1184.71521,1184.71521,3350092519
12/19/2022,1184.758301,1192.923828,1160.377197,1167.609863,1167.609863,4943628091
12/20/2022,1167.88269,1224.092651,1165.599487,1217.703613,1217.703613,6684951715
12/21/2022,1217.586426,1218.192261,1206.440063,1213.599976,1213.599976,4217182733
12/22/2022,1213.672607,1221.986816,1187.127808,1218.182129,1218.182129,5297471739
12/23/2022,1218.079346,1226.998779,1215.994873,1220.159424,1220.159424,4835831923
12/24/2022,1220.11792,1224.911621,1216.338745,1221.14856,1221.14856,2626153345
12/25/2022,1221.171509,1223.517822,1203.719604,1218.962036,1218.962036,3942720070
12/26/2022,1218.920166,1226.974365,1214.335938,1226.974365,1226.974365,3282098400
12/27/2022,1226.987061,1230.418091,1205.89563,1212.791626,1212.791626,4091530737
12/28/2022,1212.736572,1213.128906,1185.702148,1189.986084,1189.986084,4991669631
12/29/2022,1190.010132,1204.141602,1188.360229,1201.595337,1201.595337,4132233940
12/30/2022,1201.56958,1202.034668,1187.462524,1199.232788,1199.232788,4055668253
12/31/2022,1199.360107,1205.088623,1194.203735,1196.77124,1196.77124,3018513333
1/1/2023,1196.713623,1203.475342,1192.885376,1200.964844,1200.964844,2399674550
1/2/2023,1201.103271,1219.860596,1195.214966,1214.656616,1214.656616,3765758498
1/3/2023,1214.744019,1219.095337,1207.491577,1214.778809,1214.778809,3392972131
1/4/2023,1214.718628,1264.807495,1213.168823,1256.526611,1256.526611,6404416893
1/5/2023,1256.484619,1258.571533,1245.173096,1250.438599,1250.438599,4001786456
1/6/2023,1250.458984,1273.220337,1240.94751,1269.379028,1269.379028,4977252792
1/7/2023,1269.4198,1270.598267,1262.271118,1264.270386,1264.270386,2565213548
1/8/2023,1264.181885,1287.359497,1260.226807,1287.359497,1287.359497,3495088905
1/9/2023,1287.450806,1342.144165,1286.680786,1321.53894,1321.53894,7990438824
1/10/2023,1321.395508,1342.757202,1318.527222,1336.58606,1336.58606,5830173253
1/11/2023,1336.486816,1387.932739,1323.58313,1387.932739,1387.932739,6314904311
1/12/2023,1405.35144,1432.28125,1378.422119,1417.938477,1417.938477,12230193038
1/13/2023,1417.946167,1461.672729,1404.023926,1451.614868,1451.614868,7684148212
1/14/2023,1451.428467,1563.739136,1450.988403,1550.706909,1550.706909,15444626014
1/15/2023,1550.731567,1556.950806,1520.893799,1552.479492,1552.479492,6774614499
1/16/2023,1552.519287,1594.039795,1529.573608,1576.833496,1576.833496,8454485431
1/17/2023,1577.107422,1594.000977,1553.335938,1567.846069,1567.846069,7599462786
1/18/2023,1567.698975,1602.106689,1509.422852,1515.506958,1515.506958,10354880595
1/19/2023,1515.249634,1557.970337,1514.380005,1552.556519,1552.556519,6432638856
1/20/2023,1552.373657,1659.885742,1544.917847,1659.75415,1659.75415,8528894754
1/21/2023,1659.706055,1674.179321,1626.812988,1627.118164,1627.118164,8859250310
1/22/2023,1627.365967,1658.023438,1612.085693,1628.38208,1628.38208,7517988734
1/23/2023,1628.550781,1641.21814,1607.903076,1628.251099,1628.251099,8264507375
1/24/2023,1627.848267,1639.723877,1551.389771,1556.604248,1556.604248,8180274691
1/25/2023,1556.807495,1632.241699,1530.797852,1611.71106,1611.71106,10598973448
1/26/2023,1611.080933,1626.198242,1586.598145,1603.105957,1603.105957,8395315241
1/27/2023,1603.080078,1617.000854,1565.244995,1598.156494,1598.156494,8124465373
1/28/2023,1598.125366,1604.704102,1565.390137,1572.435059,1572.435059,5803653357
1/29/2023,1572.629517,1653.724976,1568.984863,1646.15564,1646.15564,8801292300
1/30/2023,1646.147705,1646.651611,1546.660767,1567.326538,1567.326538,9180418120
1/31/2023,1567.419922,1598.517578,1563.804321,1586.5354,1586.5354,6585191019
2/1/2023,1586.488159,1644.727539,1566.8573,1641.792725,1641.792725,8116969489
2/2/2023,1641.365967,1704.45813,1641.322632,1643.241577,1643.241577,10558081069
2/3/2023,1642.904663,1670.696899,1634.223389,1664.745605,1664.745605,8169519805
2/4/2023,1664.47229,1690.099609,1648.189209,1667.059204,1667.059204,5843302512
2/5/2023,1667.166504,1671.770264,1616.391846,1631.645874,1631.645874,6926696531
2/6/2023,1631.645264,1653.715454,1611.319092,1616.24707,1616.24707,6919871886
2/7/2023,1616.009644,1673.797852,1614.863037,1672.00354,1672.00354,8030277434
2/8/2023,1671.905273,1688.527222,1635.265015,1650.716797,1650.716797,7806089579
2/9/2023,1651.082275,1655.234863,1537.182251,1546.438232,1546.438232,10524969124
2/10/2023,1546.596558,1553.325684,1504.834473,1514.869141,1514.869141,8397387897
2/11/2023,1514.941895,1541.334717,1510.146973,1539.926758,1539.926758,5064007416
2/12/2023,1539.776001,1545.554199,1501.462036,1515.033691,1515.033691,5319698775
2/13/2023,1514.916992,1524.731445,1470.023926,1507.165894,1507.165894,9363855114
2/14/2023,1506.992065,1562.034302,1497.194458,1556.875122,1556.875122,9249575045
2/15/2023,1556.765137,1674.289795,1545.689697,1673.745972,1673.745972,10015035156
